,budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,cast,release_year,profit_loss
4607,312000,"Comedy, Drama",55123,independent film,en,Tumbleweeds,1.505703,Fine Line Features,United States of America,1281176,102.0,English,Released,Tumbleweeds,6.2,11,"Janet McTeer, Kimberly J. Brown, Jennifer Paige",1999,969176
4608,8,"Fantasy, Horror, Thriller",11980,"angel, archangel gabriel, menschheit",en,The Prophecy,11.818333,Dimension Films,United States of America,16,98.0,English,Released,The Prophecy,6.4,138,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Adam Goldberg, Viggo Mortensen, Amanda Plummer, Shawn Nelson, Emily Conforto",1995,8
4609,0,Comedy,11956,"paris, cat",fr,Chacun Cherche Son Chat,1.410387,"Vertigo Productions, Canal+, France 2 Cinéma",France,0,91.0,Français,Released,When the Cat's Away,6.1,16,"Garance Clavel, Zinedine Soualem, Renée Le Calm, Olivier Py, Simon Abkarian, Marilyne Canto, Antoine Chappey, Romain Duris, Hélène de Fougerolles, Eric Savin",1996,0
4610,300000,"Comedy, Drama",1550,"sex, thanksgiving, road trip, love, independent film, neighbor, marijuana, family, illness",en,Pieces of April,4.270596,"Kalkaska Productions, IFC Productions",United States of America,0,81.0,"普通话, English",Released,Pieces of April,6.4,64,"Katie Holmes, Derek Luke, Patricia Clarkson, Oliver Platt, Alison Pill, John Gallagher Jr., Alice Drummond, Lillias White, Isiah Whitlock Jr., Vitali Baganov, Adrian Martinez, Susan Bruce, Jamari Richardson, Leila Danette, Stephen Chen, Sally Leung Bayer, Sean Hayes, Sisqó, Marcus Lovett, Jack Chen, Jacqueline Dai, Rosa Luo, Birdie M. Hale, Armando Riesco, Christine Todino, Anney Giobbe, Elizabeth Douglass, Rusty De Wees, Vincent Roselli, Ficchi",2003,-300000
4612,300000,Drama,26518,woman director,en,Old Joy,1.6732080000000005,"Film Science, Washington Square Films, Van Hoy/Knudsen Productions",United States of America,0,73.0,English,Released,Old Joy,6.3,36,"Daniel London, Will Oldham, Tanya Smith, Robin Rosenberg, Keri Moran, Autumn Campbell, Steve Doughton, Matt McCormick, Darren Prolsen, Jillian Wieseneck",2006,-300000
4613,200000,Drama,8942,"usa, friendship, survival, scar, family, woman director, journey, mysterious past",en,Wendy and Lucy,0.713906,"Glass Eye Pix, Film Science, Oscilloscope Laboratories, Washington Square Films, Field Guide Films",United States of America,0,80.0,English,Released,Wendy and Lucy,6.4,64,"Michelle Williams, Will Patton, Will Oldham, John Robinson",2008,-200000
4614,0,Drama,68412,independent film,en,3 Backyards,0.17817,Caruso / Mendelsohn Productions,United States of America,0,88.0,English,Released,3 Backyards,4.8,4,"Edie Falco, Embeth Davidtz, Elias Koteas, Rachel Resheff, Kathryn Erbe, Danai Gurira, Dana Eskelson, Kathy Searle, Peyton List",2010,0
4615,300000,"Drama, Thriller",2786,"paris, painting, independent film, money, bombing, bullet, dock, french noir",fr,Pierrot le fou,7.791898,Dino de Laurentiis Cinematografica,"France, Italy",0,110.0,Français,Released,Pierrot le Fou,7.6,127,"Jean-Paul Belmondo, Anna Karina, Graziella Galvani, Dirk Sanders, Jimmy Karoubi, Roger Dutoit, Hans Meyer, Samuel Fuller, Aicha Abadir, Raymond Devos, Jean-Pierre Léaud, Georges Staquet, Henri Attal, Dominique Zardi, Pierre Hanin, László Szabó",1965,-300000
4619,300000,Drama,118452,"sex, misfit, boring",en,"First Love, Last Rites",0.374291,"Forensic Films, Toast Films",United States of America,40542,94.0,English,Released,"First Love, Last Rites",3.0,1,"Giovanni Ribisi, Natasha Gregson Wagner, Donal Logue, Robert John Burke, Jeannetta Arnette, Eli Marienthal",1998,-259458
4623,300000,"Action, Comedy, Science Fiction",13282,"dystopia, street race, reality spoof",en,Death Race 2000,6.473667,New World Pictures,United States of America,8000000,80.0,English,Released,Death Race 2000,5.9,124,"David Carradine, Simone Griffeth, Sylvester Stallone, Mary Woronov, Roberta Collins, Martin Kove, Louisa Moritz, Don Steele, Joyce Jameson, Harriet Medin, Fred Grandy, Leslie McRae, John Landis, Lewis Teague, Paul Bartel",1975,7700000
4626,300000,"Romance, Comedy, Drama",324352,coming of age,en,Anderson's Cross,0.006323,Illumination Pictures,United States of America,0,98.0,English,Released,Anderson's Cross,0.0,0,"Joanna Cassidy, Joyce Guy, Bill Moseley, Jerome Elston Scott, Alan Blumenfeld, Art Evans, Nicholas Downs, Heather Bergdahl, Micah Stuart, Michael Warren",2010,-300000
4631,250000,"Comedy, Drama, Romance",2255,"new jersey, coming out, love of one's life, bisexuality, menage a trois, comic book, comic-strip artist, independent film, lesbian, best friend",en,Chasing Amy,20.601482999999998,"Miramax Films, View Askew Productions",United States of America,12021272,113.0,English,Released,Chasing Amy,6.7,433,"Ben Affleck, Joey Lauren Adams, Jason Lee, Dwight Ewell, Jason Mewes, Kevin Smith, Ethan Suplee, Scott Mosier, Casey Affleck, Matt Damon, Brian O'Halloran, Carmen Llywelyn, Guinevere Turner, Joe Quesada, Illeana Douglas, Welker White",1997,11771272
4639,250000,"Thriller, Science Fiction, Mystery",431,"riddle, autism, claustrophobia, maze, prime number, entrapment, mathematics, murder, escape, violence, numbers, canuxploitation",en,Cube,44.656151,"Téléfilm Canada, Feature Film Project, Cube Libre, Harold Greenberg Fund, Odeon Films, Ontario Film Development Corporation, Viacom Canada",Canada,501818,90.0,"Deutsch, English",Released,Cube,6.9,1069,"Nicole de Boer, Nicky Guadagni, David Hewlett, Andrew Miller, Julian Richings, Wayne Robson, Maurice Dean Wint",1997,251818
4642,0,"Drama, Mystery, Thriller",1424,"post traumatic stress  disorder, photographer, loss of lover, professor, trauma, hold-up robbery, november, murder, independent film, polaroid",en,November,5.7423589999999995,IFC Productions,United States of America,0,73.0,English,Released,November,4.9,11,"Courteney Cox, James Le Gros, Michael Ealy, Nora Dunn, Nick Offerman, Anne Archer, Matthew Carey, Robert Wu",2004,0
4643,250000,"Drama, Romance",60420,"chair, customs, student visa, parents, blogger",en,Like Crazy,21.825564,"Paramount Vantage, Andrea Sperling Productions, Indian Paintbrush, Super Crispy Entertainment, Ascension Productions",United States of America,3542353,90.0,English,Released,Like Crazy,6.4,381,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley, Alex Kingston, Oliver Muirhead, Finola Hughes, Chris Messina, Ben York Jones, Edy Ganem",2011,3292353
4645,0,Comedy,142132,woman director,en,Sugar Town,0.375423,"Channel Four Films, October Films","United Kingdom, United States of America",0,92.0,English,Released,Sugar Town,5.5,2,"John Taylor, Michael Des Barres, Martin Kemp, Jade Gordon, Larry Klein, John Doe, Lucinda Jenney, Marion Moseley, Veronica Nommenson, Elena Nommenson, Rosanna Arquette",1999,0
4647,250000,"Thriller, Drama",109729,"sex, adultery, jealousy, nudity, seduction, control, liar, hollywood, fear, threesome, possessiveness, psychotherapy, film industry, snooping, mind games, affair, trust fund baby",en,The Canyons,6.978907,"Filmworks/FX, Prettybird, Post Empire Films, Sodium Fox",United States of America,56825,99.0,English,Released,The Canyons,4.1,75,"Lindsay Lohan, James Deen, Gus Van Sant, Nolan Gerard Funk, Amanda Brooks, Tenille Houston, Jarod Einsohn, Chris Zeischegg, Victor of Aquitaine, Jim Boeven, Philip Pavel, Lily LaBeau, Thomas Trussell, Alex Ashbaugh, Chris Schellenger, Lauren Schacher, Diana Gitelman, Andres De La Fuente",2013,-193175
4648,0,Drama,78307,"prison, drug dealer, single mother, teenage pregnancy, woman director, dominican",en,On the Outs,0.49322299999999997,"Youth House Productions, Fader Films",United States of America,0,86.0,English,Released,On the Outs,5.9,6,"Judy Marte, Paola Mendoza, Flaco Navaja, Dominic Colón, Edward O'Blenis, Adepero Oduye",2004,0
4649,0,"Drama, Thriller",12247,"brother brother relationship, loss of father, arkansas",en,Shotgun Stories,5.251143,"Upload Films, Muskat Filmed Properties, A Lucky Old Sun Production",United States of America,0,92.0,English,Released,Shotgun Stories,6.9,57,"Michael Shannon, Glenda Pannell, Lynnsee Provence, Douglas Ligon, Barlow Jacobs, Natalie Canerday, Tucker Prentiss, Vivian Morrison Norman, Michael Abbott Jr., Coley Canpany, Wyatt Ashton Prentiss, Cole Hendrixson, David Rhodes, Travis Smith, G. Alan Wilkins",2007,0
4650,0,"Thriller, Mystery",29917,"gun, room, suspicion, guard, pill, job, psychologist, disease, interrogation, candidate, narcissist, corporation, pandemic, rules",en,Exam,20.265518,"Hazeldine Films, Bedlam Productions",United Kingdom,0,101.0,"广州话 / 廣州話, English, Français",Released,Exam,6.6,523,"Luke Mably, Adar Beck, Chris Carey, Gemma Chan, Nathalie Cox, John Lloyd Fillingham, Chukwudi Iwuji, Pollyanna McIntosh, Jimi Mistry, Colin Salmon",2009,0
4654,250000,"Action, Fantasy",24869,"supernatural, father daughter relationship, incubus",en,Ink,5.217002,Double Edge Films,United States of America,0,106.0,English,Released,Ink,6.4,101,"Chris Kelly, Jessica Duffy, Quinn Hunchar, Jeremy Make, Jennifer Batter, Eme Ikwuakor, Shelby Malone, Steve Sealy, Shannan Steele, Steven Brown, Shauna Earp, Marty Lindsey",2009,-250000
4656,0,"Crime, Drama",34697,"nudity, seduction",en,Butterfly,1.063615,Par-Par Productions,United States of America,0,107.0,"Deutsch, English",Released,Butterfly,5.0,12,"Stacy Keach, Pia Zadora, Orson Welles, Ed McMahon, June Lockhart, Lois Nettleton, Edward Albert, James Franciscus, Stuart Whitman",1982,0
4659,0,"Family, Drama",306667,"horse, teenage girl",en,Horse Camp,0.172299,Be Your Own Hollywood,United States of America,0,108.0,English,Released,Horse Camp,5.5,2,"Jordan Trovillion, Dean Cain, Sherryl Despres, Dana Blackstone, Annelyse Ahmad, Joshua Ray Bell, Carl Harry Carlson, Kristin Mellian, Sharron Nelson, Joel Paul Reisig, Kristen Ryda, Rachel Sowers, Leslie Valentino",2015,0
4662,0,Comedy,40963,independent film,en,Little Big Top,0.0921,Fly High Films,United States of America,0,0.0,English,Rumored,Little Big Top,10.0,1,"Sid Haig, Richard Riehle, Mel England, Jacob Zachar, Travis Betz",2006,0
4663,250,"Romance, Comedy, Music",173224,road movie,en,Along the Roadside,0.166655,Metakwon Filmworks,United States of America,0,118.0,English,Released,Along the Roadside,7.7,3,"Michael Madsen, Iman Crosson, Lazar Ristovski",2013,-250
4664,230000,"Drama, Action, Crime",18533,"prison, isolation",en,Bronson,18.450613,"EM Media, Aramid Entertainment Fund, Vertigo Films, Str8jacket Creations, 4DH Films, Perfume Films",United Kingdom,2260712,92.0,English,Released,Bronson,6.9,733,"Tom Hardy, Matt King, James Lance, Kelly Adams, Katy Barker, Amanda Burton, Andrew Forbes, Jon House, Juliet Oldfield, Mark Powley, Hugh Ross, Andrew St. John, Joe Tucker, Tracy Wiles, Luing Andrews, Jonny Phillips",2008,2030712
4666,225000,"Foreign, Documentary",139948,"michigan, crisis, fire fighting, detroit, woman director",en,Burn,0.126676,Apostle Productions,United States of America,111300,86.0,English,Released,Burn,6.9,6,"Donald Austin, Brendan ""Doogie"" Milewski, Dave Parnell",2012,-113700
4669,210000,"Adventure, Horror, Science Fiction",35073,"monster, atomic bomb, lighthouse, arctic, rampage, stop motion, b movie, giant monster, dinosaur, new york city, sea monster, amusement park, roller coaster, beast, rhedosaurus",en,"The Beast from 20,000 Fathoms",2.043661,Jack Dietz Productions,United States of America,5000000,80.0,"English, Français",Released,"The Beast from 20,000 Fathoms",6.7,41,"Paul Hubschmid, Paula Raymond, Cecil Kellaway, Kenneth Tobey, Donald Woods, Lee Van Cleef, Steve Brodie, Ross Elliott, Jack Pennick, Ray Hyke, Paula Hill, Michael Fox, Alvin Greenman, Frank Ferguson, King Donovan, James Best, Roy Engel, Bess Flowers",1953,4790000
4670,400000,"Adventure, Action, Thriller, Science Fiction",9659,"chain, baby, bridge, post-apocalyptic, dystopia, matter of life and death, benzine, biker, partner, truck, motorcycle, motorcycle gang, exploding car, ozploitation",en,Mad Max,33.142185,"Kennedy Miller Productions, Mad Max Films, Crossroads",Australia,100000000,93.0,English,Released,Mad Max,6.6,1213,"Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley, Tim Burns, Roger Ward, Lisa Aldenhoven, David Bracks, Bertrand Cadart, David Cameron, Robina Chaffey, Stephen Clark, Mathew Constantine, Jerry Day, Reg Evans, Howard Eynon, Max Fairchild, John Farndale",1979,99600000
4671,200000,"Comedy, Romance",10218,"independent film, stuffed animal, hollywood, drink, swinger, producer, following someone, name calling, aspiring actor, actor",en,Swingers,13.971673999999998,"Miramax Films, Independent Pictures (II), The Alfred Shay Company Inc.",United States of America,4505922,94.0,English,Released,Swingers,6.8,253,"Jon Favreau, Vince Vaughn, Ron Livingston, Patrick Van Horn, Alex Désert, Heather Graham, Deena Martin, Katherine Kendall, Brooke Langton, Blake Lindsley, Kevin James Kelly, Stephanie Ittleson, Vernon Vaughn, Joan Favreau, Rio Hackford, Jan Dykstra, Maddie Corman, Marty & Elayne, Big Bad Voodoo Daddy, Sheri Rosenblum, Stasea Rosenblum, Pamela Shaw, Tom Alley, Reverend Phil Dixon, Ashley M. Rogers, Jay Diola, Nicholas Gagliarducci, David Gould, Bill Phillips, Mansur Hamud, Ahmed Ahmed, Eufemia Plimpton, Melinda Starr, Samantha Lemole, Jessica Buchman, Caroline O'Meara, Gary Auerbach, Brad Halvorson, Christopher R. Joyce, Edward Rissien, Jenna Rissien, Mark Smith, John Abrham, Rachel Gallaghan, Lisa Guerriero, Thomas Hall, Damiana Kamishin, Curtis Lindersmith, Jennifer Lucero, Pinki Marsolek, Rhonda Martin, Martina Migenes, Paul Mojica, Sam Mollo, Jacob Morris, Michael Scott, Bernard Serrano, Rosalind Smith, Molly Stern, Johnny Walker, Lisa Wolstein",1996,4305922
4672,200000,Western,391,"gang war, victim of murder, greed, hostility, spaghetti western",it,Per un pugno di dollari,38.771062,"United Artists, Constantin Film Produktion, Jolly Film, Ocean Films","Italy, Germany, Spain",14500000,99.0,"Italiano, Español",Released,A Fistful of Dollars,7.6,883,"Clint Eastwood, Marianne Koch, Gian Maria Volonté, Wolfgang Lukschy, José Calvo, Sieghardt Rupp, Antonio Prieto, Margarita Lozano, Daniel Martín, Bruno Carotenuto, Benito Stefanelli, Mario Brega, Josef Egger, Frank Braña",1964,14300000
4673,200000,Comedy,43595,"singer, night club owner",en,She Done Him Wrong,0.6227520000000001,Paramount Pictures,United States of America,2200000,66.0,English,Released,She Done Him Wrong,5.1,27,"Mae West, Cary Grant, Owen Moore, Gilbert Roland, Noah Beery, David Landau, Rafaela Ottiano, Dewey Robinson, Rochelle Hudson, Tammany Young, Fuzzy Knight, Grace La Rue, Robert Homans, Louise Beavers",1933,2000000
4675,200000,Drama,54897,"family's daily life, bible, platonic love, hope, church service, death of a friend, police everyday life",en,The Grace Card,0.616283,GraceWorks Pictures,United States of America,2295733,101.0,English,Released,The Grace Card,6.5,10,"Michael Joiner, Michael Higgenbottom, Louis Gossett, Jr., Cindy Hodge",2011,2095733
4677,0,"Romance, Drama, Comedy",53256,"sex, bisexual, science",de,Drei,5.937602,"X-Filme Creative Pool, ARTE, Westdeutscher Rundfunk (WDR), ARD Degeto Film",Germany,2611555,119.0,"English, Deutsch",Released,Three,6.3,31,"Sophie Rois, Sebastian Schipper, Devid Striesow, Annedore Kleist, Alexander Hörbe, Winnie Böwe, Hans-Uwe Bauer, Peter Benedict, Georgette Dee, Cedric Eich, Christopher Karl Hemeyer, Hans Hohlbein, Senta Dorothea Kirschner, Thomas Kornmann, Gotthard Lange, Alexander Scheer, Gundi Anna Schick, Karl Alexander Seidel, Mick Slaney, Hannes Wegener, Alexander Yassin, Martina Ysker, Michael Dorn, Angela Winkler, Christina Große",2010,2611555
4678,200000,"Music, Drama",40920,independent film,en,The Business of Fancydancing,0.06104,FallsApart Productions,United States of America,0,103.0,English,Released,The Business of Fancydancing,8.0,2,"Evan Adams, Michelle St. John, Gene Tagaban, Swil Kanim, Rebecca Carroll, Cynthia Geary, Leo Rossi, Leo Rossi, Arthur Tulee, Jim Boyd, Ron Otis, William Joseph Elk III",2002,-200000
4683,0,"Drama, Comedy, Horror",5759,"mumblecore, mumblegore",en,Baghead,3.2993449999999998,Duplass Brothers Productions,United States of America,0,84.0,English,Released,Baghead,5.8,23,"Ross Partridge, Steve Zissis, Greta Gerwig, Elise Muller, Jett Garner, Jennifer Lafleur, Darrell Bryant, Cass Naumann, Anthony Cristo, Jen Tracy, Heather Hall, David Zellner, Dan Eggleston, Stephanie Huettner, Amy Quick Parrish, Vincent James Prendergast",2008,0
4684,0,Horror,402515,"terror, horror, fear, wood, grove, bosque",pt,Solitude,0.018716,Gravitas Ventures,United States of America,0,89.0,English,Released,American Beast,0.0,0,"Armin Habibovich, Victoria Lachelle, Livingston Oden, Taylor Scott Olson",2014,0
4686,0,Drama,48035,"faith, independent film, religion, religious fundamentalist, pregnant wife",da,Ordet,3.225189,Palladium Film,Denmark,0,126.0,Dansk,Released,Ordet,7.8,65,"Birgitte Federspiel, Preben Lerdorff Rye, Henrik Malberg, Emil Hass Christensen, Ejner Federspiel",1955,0
4687,0,"Comedy, Drama, Romance",14758,"sexuality, roommate, misfit, independent film, relationship, woman director",en,Good Dick,1.948435,"Good Dick, Morning Knight, Present Pictures",United States of America,0,86.0,English,Released,Good Dick,6.1,34,"Marianna Palka, Jason Ritter, Eric Edelstein, Martin Starr, Mark Webber, Tom Arnold, Amanda Barnett, Amberlee Colson, Charles Durning, Seth Gabel, Bryce Dallas Howard, Jesse Garcia, Jeremy Glazer, Josh Holt, Dana LaRue, Marge Morgan, Hunter Stiebel, Elisabeth Waterston, Katherine Waterston",2008,0
4688,0,"Science Fiction, Drama",13363,"philosophy, secret, birthday, professor, psychology, bible, time, legend, immortality, history, survival, prehistoric, memory, anthropology, religion, church, science, cavemen",en,The Man from Earth,31.339015000000003,Falling Sky Entertainment,United States of America,0,87.0,English,Released,The Man from Earth,7.7,687,"David Lee Smith, Tony Todd, John Billingsley, Ellen Crawford, Annika Peterson, Alexis Thorpe, William Katt, Richard Riehle, Steven Littles, Chase Sprague, Robbie Bryan",2007,0
